id,book,book_fr,juan,juan_fr,duke_cn,duke_fr,seq_in_juan,year_cn,year_fr,year_bc,chinese,french
436,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,58.0,僖公九年,NEUVIÈME ANNÉE,650.0,夏，公会宰周公、齐侯、宋子、卫侯、郑伯、许男、曹伯于葵丘。,"En été, le prince de Lou conféra avec le prince de Tcheou, grand administrateur des États de l’empereur, et avec les princes de Ts’i, de Soung, de Ouei, de Tcheng, de Hiu, de Ts’ao, à K’ouei k’iou (dans le K’ai foung fou actuel)."
437,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,59.0,僖公九年,NEUVIÈME ANNÉE,650.0,秋七月乙酉，伯姬卒。,"En automne, au septième mois, le jour ĭ iòu, Ki, sœur aînée du prince de Lou, mourut (avant d’avoir été mariée)."
438,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,60.0,僖公九年,NEUVIÈME ANNÉE,650.0,九月戊辰，诸侯盟于葵丘。,"Au neuvième mois, le jour meóu tch’ên, les princes firent un traité à K’ouei k’iou."
439,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,61.0,僖公九年,NEUVIÈME ANNÉE,650.0,甲子，晋侯佹诸卒。,"Le jour kiă tsèu, Kouei tchou (Hien koung), prince de Tsin, mourut."
440,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,62.0,僖公九年,NEUVIÈME ANNÉE,650.0,冬，晋里克杀其君之子奚齐。,"En hiver, Li K’o, grand préfet de Tsin, mit à mort Hi ts’i, fils de son prince."
441,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,63.0,僖公十年,DIXIÈME ANNÉE,649.0,十年春，王正月，公如齐。,"Au printemps, au premier mois selon le calendrier impérial (décembre-janvier), le prince de Lou alla à Ts’i."
442,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,64.0,僖公十年,DIXIÈME ANNÉE,649.0,狄灭温，温子奔卫。,Les Ti détruisirent Ouen (capitale de la principauté de Sou). Le prince de Ouen (de Sou) s’enfuit à Ouei.
443,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,65.0,僖公十年,DIXIÈME ANNÉE,649.0,晋里克弑其君卓，及其大夫荀息。,(Le prince de Lou reçut l’annonce que) Li K’o de Tsin avait mis à mort son prince Tchouo et le grand préfet Siun Si.
444,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,66.0,僖公十年,DIXIÈME ANNÉE,649.0,夏，齐侯、许男伐北戎。,"En été, les princes de Ts’i et de Hiu attaquèrent les Joung septentrionaux."
445,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,67.0,僖公十年,DIXIÈME ANNÉE,649.0,晋杀其大夫里克。,"Le prince de Tsin Houéi kōung, dont le prénom était î ôu, fit mourir Li K’o, son grand préfet."
446,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,68.0,僖公十年,DIXIÈME ANNÉE,649.0,秋七月。,"En automne, au septième mois."
447,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,69.0,僖公十年,DIXIÈME ANNÉE,649.0,冬，大雨雪。,"En hiver (octobre, novembre), il tomba beaucoup de neige."
448,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,70.0,僖公十一年,ONZIÈME ANNÉE,648.0,十有一年春，晋杀其大夫丕郑父。,"Au printemps, de prince de Lou reçut l’annonce que le prince de Tsin, Houéi kōung, avait mis à mort son grand préfet P’ei Tcheng fou."
449,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,71.0,僖公十一年,ONZIÈME ANNÉE,648.0,夏，公及夫人姜氏会齐侯于阳穀。,"En été, le prince de Lou, avec sa femme Kiang cheu, de la famille princière de Ts’i, alla voir le prince de Ts’i à Iang kou, sur le territoire de Ts’i."
450,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,72.0,僖公十一年,ONZIÈME ANNÉE,648.0,秋八月，大雩。,"En automne, au huitième mois, eut lieu à Lou la grande cérémonie pour demander la pluie. (Elle aurait dû être faite trois mois plus tôt)."
451,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,73.0,僖公十一年,ONZIÈME ANNÉE,648.0,冬，楚人伐黄。,"En hiver, les troupes de Tch’ou attaquèrent Houang."
452,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,74.0,僖公十二年,DOUZIÈME ANNÉE,647.0,十有二年春，王三月庚午，日有食之。,"Au printemps, au troisième mois selon le calendrier impérial, il arriva que le soleil fut éclipsé."
453,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,75.0,僖公十二年,DOUZIÈME ANNÉE,647.0,夏，楚人灭黄。,"En été, l’armée de Tch’ou mit fin à la principauté de Houang (dans le Kouāng tcheōu actuel, Ho nan)."
454,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,76.0,僖公十二年,DOUZIÈME ANNÉE,647.0,秋七月。,"En automne, au septième mois."
455,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,77.0,僖公十二年,DOUZIÈME ANNÉE,647.0,冬十有二月丁丑，陈侯杵臼卒。,"En hiver, au douzième mois, le jour tīng tch’eòu, Tch’ou kiou (Siuēn kōung), prince de Tch’en, mourut."
456,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,78.0,僖公十三年,TREIZIÈME ANNÉE,646.0,十有三年春，狄侵卫。,"Au printemps, les Ti envahirent Ouei."
457,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,79.0,僖公十三年,TREIZIÈME ANNÉE,646.0,夏四月，葬陈宣公。,"En été, au quatrième mois, on enterra Siuen koung, prince de Tch’en."
458,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,80.0,僖公十三年,TREIZIÈME ANNÉE,646.0,公会齐侯、宋公、陈侯、卫侯、郑伯、许男、曹伯于鹹。,"Le prince de Lou conféra avec les princes de Ts’i, de Soung, de Tch’en, de Ouei, de Tcheng, de Hiu et de Ts’ao à Hien, sur le territoire de Ouei."
459,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,81.0,僖公十三年,TREIZIÈME ANNÉE,646.0,秋九月，大雩。,"En automne, au neuvième mois, eut lieu une grande cérémonie pour obtenir la pluie."
460,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,82.0,僖公十三年,TREIZIÈME ANNÉE,646.0,冬，公子友如齐。,"En hiver, Koung tseu Iou alla à Ts’i."
461,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,83.0,僖公十四年,QUATORZIÈME ANNÉE,645.0,十有四年春，诸侯城缘陵。,"Au printemps, les princes firent fortifier Iuen ling."
462,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,84.0,僖公十四年,QUATORZIÈME ANNÉE,645.0,夏六月，季姬及鄫子遇于防，使鄫子来朝。,"En été, au sixième mois, Ki Ki, de la famille princière de Lou, et le prince de Tseng se rencontrèrent à Fang, sur le territoire de Lou. Elle détermina le prince de Tseng à venir faire visite au prince de Lou."
463,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,85.0,僖公十四年,QUATORZIÈME ANNÉE,645.0,秋八月辛卯，沙鹿崩。,"En automne, au huitième mois, le jour sīn maò, le mont Cha lou s’écroula (sur le territoire de Tsin, à présent dans le Iuên tch’êng hién, Tai ming fou, Tcheu li)."
464,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,86.0,僖公十四年,QUATORZIÈME ANNÉE,645.0,狄侵郑。,Les Ti envahirent Tcheng.
465,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,87.0,僖公十四年,QUATORZIÈME ANNÉE,645.0,冬，蔡侯肸卒。,"En hiver, Hi, prince de Ts’ai, mourut."
466,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,88.0,僖公十五年,QUINZIÈME ANNÉE,644.0,十有五年春，王正月，公如齐。,"Au printemps, au premier mois selon le calendrier impérial (décembre-janvier), le prince de Lou alla à Ts’i (probablement pour rendre au prince de Ts’i les hommages dus au chef des princes)."
467,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,89.0,僖公十五年,QUINZIÈME ANNÉE,644.0,楚人伐徐。,L’armée de Tch’ou attaqua Siu.
468,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,90.0,僖公十五年,QUINZIÈME ANNÉE,644.0,三月，公会齐侯、宋公、陈侯、卫侯、郑伯、许男、曹伯，盟于牡丘，遂次于匡。公孙敖帅师及诸侯之大夫救徐。,"Au troisième mois, le prince de Lou, avec les princes de Ts’i, de Soung, de Tch’en, de Ouei, de Tcheng, de Hiu et de Ts’ao, fit un traité à Meou k’iou. Ensuite les princes stationnèrent à K’ouang, sur le territoire de Ouei. Koung suen Ngao (fils de K’ing fòu, grand préfet de Lou.), se mit à la tête des troupes de Lou, et avec les grands préfets des autres princes, alla au secours de Siu."
469,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,91.0,僖公十五年,QUINZIÈME ANNÉE,644.0,夏五月，日有食之。,"En été, il arriva que le soleil fut éclipsé."
470,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,92.0,僖公十五年,QUINZIÈME ANNÉE,644.0,秋七月，齐师、曹师伐厉。,"En automne, au septième mois, les troupes de Ts’i et de Ts’ao attaquèrent Li, petite principauté vassale de Tch’òu."
471,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,93.0,僖公十五年,QUINZIÈME ANNÉE,644.0,八月，螽。,"Au huitième mois, les sauterelles firent des dégâts."
472,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,94.0,僖公十五年,QUINZIÈME ANNÉE,644.0,九月，公至自会。,"Au neuvième mois, le prince de Lou arriva à sa capitale, revenant de la réunion des princes."
473,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,95.0,僖公十五年,QUINZIÈME ANNÉE,644.0,季姬归于鄫。,"Ki, troisième fille du prince de Lou, retourna à Tseng auprès de son mari."
474,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,96.0,僖公十五年,QUINZIÈME ANNÉE,644.0,己卯晦，震夷伯之庙。,"Le jour kì maò, qui était le dernier jour du neuvième mois lunaire, la foudre frappa le temple de I Pe (ancien grand préfet de Lou, dont la famille Tchàn était issue)."
475,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,97.0,僖公十五年,QUINZIÈME ANNÉE,644.0,冬，宋人伐曹。,"En hiver, l’armée de Soung attaqua Ts’ao."
476,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,98.0,僖公十五年,QUINZIÈME ANNÉE,644.0,楚人败徐于娄林。,"L’armée de Tch’ou défit l’armée de Siu à Leou lin, sur le territoire de Sin."
477,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,99.0,僖公十五年,QUINZIÈME ANNÉE,644.0,十有一月壬戌，晋侯及秦伯战于韩。获晋侯。,"Au onzième mois, le jour jên siŭ, (le prince de Lou reçut l’annonce officielle de) la bataille de Han entre le prince de Tsin et le prince de Ts’in, et de la captivité du prince de Tsin."
478,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,100.0,僖公十六年,SEIZIÈME ANNÉE,643.0,十有六年春，王正月戊申朔，陨石于宋五。是月，六鹢退飞过宋都。,"Au printemps, au premier mois selon le calendrier impérial (décembre-janvier), le jour meóu chēn, premier jour du mois, à Soung cinq pierres tombèrent du haut des airs. Le même mois, six hérons, volant à reculons, passèrent au dessus de la capitale de Soung."
479,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,101.0,僖公十六年,SEIZIÈME ANNÉE,643.0,三月壬申，公子季友卒。,"Au troisième mois, Ki iou, fils de Houân koung, mourut."
480,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,102.0,僖公十六年,SEIZIÈME ANNÉE,643.0,夏四月丙申，鄫季姬卒。,"En été, au quatrième mois, le jour pìng chēn, mourut Ki, fille du prince de Lou et femme du prince de Tseng."
481,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,103.0,僖公十六年,SEIZIÈME ANNÉE,643.0,秋七月甲子，公孙兹卒。,"En automne, au septième mois, le jour kiă tsèu, Koung suen Tseu mourut."
482,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,104.0,僖公十六年,SEIZIÈME ANNÉE,643.0,冬十有二月，公会齐侯、宋公、陈侯、卫侯、郑伯、许男、邢侯、曹伯于淮。,"En hiver, au douzième mois, le prince de Lou conféra avec les princes de Ts’i, de Soung, de Tch’en, de Ouei, de Tcheng, de Hiu, de Hing et de Ts’ao à Houai, (sur le bord de la Houai, à présent Houâi ngān fòu, Kiang sou)."
483,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,105.0,僖公十七年,DIX-SEPTIÈME ANNÉE,642.0,十有七年春，齐人、徐人伐英氏。,"Au printemps, les troupes de Ts’i et de Siu attaquèrent Ing cheu, petit État dépendant de Tch’òu."
484,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,106.0,僖公十七年,DIX-SEPTIÈME ANNÉE,642.0,夏，灭项。,"En été, les troupes mirent fin à la principauté de Hiang."
485,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,107.0,僖公十七年,DIX-SEPTIÈME ANNÉE,642.0,秋，夫人姜氏会齐侯于卞。,"En automne, Kiang cheu ou Cheng Kiang, sœur du prince de Ts’i et femme du prince de Lou, alla trouver le prince de Ts’i à Pien, sur le territoire de Lou."
486,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,108.0,僖公十七年,DIX-SEPTIÈME ANNÉE,642.0,九月，公至自会。,"Au neuvième mois, le prince de Lou arriva de la réunion de Houai."
487,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,109.0,僖公十七年,DIX-SEPTIÈME ANNÉE,642.0,冬十有二月乙亥，齐侯小白卒。,"En hiver, au douzième mois, le jour ĭ hái, de prince de Lou reçut l’annonce officielle de la mort de Siao pe, prince de Ts’i."
488,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,110.0,僖公十八年,DIX-HUITIÈME ANNÉE,641.0,十有八年春，王正月，宋公、曹伯、卫人、邾人伐齐。,"Au printemps, au premier mois selon le calendrier impérial (décembre-janvier), les princes de Soung et de Ts’ao, et les officiers de Ouei et de Tchou attaquèrent Ts’i."
489,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,111.0,僖公十八年,DIX-HUITIÈME ANNÉE,641.0,夏，师救齐。,"En été, nos troupes portèrent secours à Ts’i, c’est-à-dire, à ceux des habitants de Ts’i qui refusaient de reconnaître Hiao koung et soutenaient le parti de ses quatre frères."
490,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,112.0,僖公十八年,DIX-HUITIÈME ANNÉE,641.0,五月戊寅，宋师及齐师战于甗，齐师败绩。,"Au cinquième mois, le jour meóu în, à Ien, sur le territoire de Ts’i, l’armée de Soung livra bataille à l’armée de Ts’i, c'est-à-dire, des ennemis de Hiao koung. L’armée de Ts’i fut entièrement défaite."
491,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,113.0,僖公十八年,DIX-HUITIÈME ANNÉE,641.0,狄救齐。,"Les Ti allèrent au secours de Ts’i, c.-à-d, des ennemis de Hiao koung."
492,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,114.0,僖公十八年,DIX-HUITIÈME ANNÉE,641.0,秋八月丁亥，葬齐桓公。,"En automne, au huitième mois, le jour tīng hái, on enterra Houan koung, prince de Ts’i."
493,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,115.0,僖公十八年,DIX-HUITIÈME ANNÉE,641.0,冬，邢人、狄人伐卫。,"En hiver, les troupes de Hing et celles des Ti attaquèrent Ouei."
494,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,116.0,僖公十九年,DIX-NEUVIÈME ANNÉE,640.0,十有九年春，王三月，宋人执滕子婴齐。,"Au troisième mois selon le calendrier impérial, l’armée de Soung s’empara de Ing ts’i (Siuen koung), prince de T’eng."
495,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,117.0,僖公十九年,DIX-NEUVIÈME ANNÉE,640.0,夏六月，宋公、曹人、邾人盟于曹南。,"En été, au sixième mois, les princes de Soung, de Ts’ao et de Tchou firent un traité dans le midi de Ts’ao."
496,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,118.0,僖公十九年,DIX-NEUVIÈME ANNÉE,640.0,鄫子会盟于邾。,"Le prince Tseng fit un traité (avec les princes de Soung, de Ts’ao et de Tchou) à Tchou."
497,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,119.0,僖公十九年,DIX-NEUVIÈME ANNÉE,640.0,己酉，邾人执鄫子，用之。,"Le jour kì iòu, le prince de Tchou fit saisir le prince de Tseng, pour l’employer comme victime."
498,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,120.0,僖公十九年,DIX-NEUVIÈME ANNÉE,640.0,秋，宋人围曹。,"En automne, l’armée de Soung assiégea la capitale de Ts’ao."
499,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,121.0,僖公十九年,DIX-NEUVIÈME ANNÉE,640.0,卫人伐邢。,L’armée de Ouei attaqua Hing.
500,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,122.0,僖公十九年,DIX-NEUVIÈME ANNÉE,640.0,冬，会陈人、蔡人、楚人、郑人盟于齐。,"En hiver, le prince de Lou eut une conférence et fit un traité avec les envoyés de Tch’en, de Ts’ai, de Tch’ou et de Tcheng à Ts’i, sous la présidence du prince de Ts’i."
501,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,123.0,僖公十九年,DIX-NEUVIÈME ANNÉE,640.0,梁亡。,La principauté de Leang prit fin.
502,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,124.0,僖公二十年,VINGTIÈME ANNÉE,639.0,二十年春，新作南门。,"Au printemps, on refit à neuf et tsŏ sur un nouveau plan la porte méridionale de la capitale de Lou."
503,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,125.0,僖公二十年,VINGTIÈME ANNÉE,639.0,夏，郜子来朝。,"En été, le prince de Hao vint faire visite au prince de Lou."
504,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,126.0,僖公二十年,VINGTIÈME ANNÉE,639.0,五月乙巳，西宫灾。,"Au cinquième mois, le jour ĭ séu, le palais occidental éprouva un grand malheur (il fut brûlé)."
505,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,127.0,僖公二十年,VINGTIÈME ANNÉE,639.0,郑人入滑。,L’armée de Tcheng entra dans Houa.
506,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,128.0,僖公二十年,VINGTIÈME ANNÉE,639.0,秋，齐人、狄人盟于邢。,"En automne, les officiers de Ts’i et ceux des Ti firent, un traité à Hing."
507,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,129.0,僖公二十年,VINGTIÈME ANNÉE,639.0,冬，楚人伐随。,"En hiver, l’armée de Tch’ou attaqua Souei."
508,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,130.0,僖公二十一年,VINGT ET UNIÈME ANNÉE,638.0,二十有一年春，狄侵卫。,"Au printemps, les Ti envahirent Ouei, pour secourir Hing."
509,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,131.0,僖公二十一年,VINGT ET UNIÈME ANNÉE,638.0,宋人、齐人、楚人盟于鹿上。,"Les officiers de Soung, de Ts’i et de Tch’ou firent un traité à Lou chang, sur le territoire de Soung."
510,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,132.0,僖公二十一年,VINGT ET UNIÈME ANNÉE,638.0,夏，大旱。,"En été, la sécheresse fut grande."
511,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,133.0,僖公二十一年,VINGT ET UNIÈME ANNÉE,638.0,秋，宋公、楚子、陈侯、蔡侯、郑伯、许男、曹伯会于盂。执宋公以伐宋。,"En automne, les princes de Soung, de Tch’ou, de Tch’en, p.328 de Ts’ai, de Tcheng, de Hiu et de Ts’ao se réunirent à Iu, sur le territoire de Soung. Le prince de Soung fut retenu prisonnier et ses États furent envahis, (parce qu’il s’arrogeait des droits sur les autres princes)."
512,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,134.0,僖公二十一年,VINGT ET UNIÈME ANNÉE,638.0,冬，公伐邾。,"En hiver, le prince de Lou envahit Tchou, (parce que le prince de Tchou avait mis fin à la principauté de Siū k’iû)."
513,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,135.0,僖公二十一年,VINGT ET UNIÈME ANNÉE,638.0,楚人使宜申来献捷。,Les officiers de Tch’ou envoyèrent I chen offrir au prince de Lou une partie des dépouilles de Soung.
514,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,136.0,僖公二十一年,VINGT ET UNIÈME ANNÉE,638.0,十有二月癸丑，公会诸侯盟于薄，释宋公。,"Au douzième mois, le jour kouèi tch’eòu, le prince de Lou avec d’autres princes fit un traité à Po, et le prince de Soung fut mis en liberté."
515,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,137.0,僖公二十二年,VINGT-DEUXIÈME ANNÉE,637.0,二十有二年春，公伐邾，取须句。,"Au printemps, le prince de Lou attaqua Tchou et prit la ville de Siu k’iu."
516,春秋,Tch'ouen Ts'iou,卷五,LIVRE V,僖公,Hi,138.0,僖公二十二年,VINGT-DEUXIÈME ANNÉE,637.0,夏，宋公、卫侯、许男、滕子伐郑。,"En été, les princes de Soung, de Ouei, de Hiu et de T’eng attaquèrent Tcheng."
